client:789 [vite] connecting...
client:912 [vite] connected.
polydraw.ts:46 constructor
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1661 PolygonMutationManager updateMarkersAndHoleLinesDuringDrag
polygon-mutation-manager.ts:1579 PolygonMutationManager onPolygonMouseMove
polygon-mutation-manager.ts:1758 PolygonMutationManager detectModifierKey
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1661 PolygonMutationManager updateMarkersAndHoleLinesDuringDrag
polygon-mutation-manager.ts:1579 PolygonMutationManager onPolygonMouseMove
polygon-mutation-manager.ts:1758 PolygonMutationManager detectModifierKey
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1661 PolygonMutationManager updateMarkersAndHoleLinesDuringDrag
polygon-mutation-manager.ts:1579 PolygonMutationManager onPolygonMouseMove
polygon-mutation-manager.ts:1758 PolygonMutationManager detectModifierKey
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1661 PolygonMutationManager updateMarkersAndHoleLinesDuringDrag
polygon-mutation-manager.ts:1579 PolygonMutationManager onPolygonMouseMove
polygon-mutation-manager.ts:1758 PolygonMutationManager detectModifierKey
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1661 PolygonMutationManager updateMarkersAndHoleLinesDuringDrag
polygon-mutation-manager.ts:1579 PolygonMutationManager onPolygonMouseMove
polygon-mutation-manager.ts:1758 PolygonMutationManager detectModifierKey
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
polygon-mutation-manager.ts:1643 PolygonMutationManager offsetPolygonCoordinates
